order_id,order_code,order_date,order_status,order_description,buyer_id,buyer_name,buyer_phone,buyer_address,buyer_email,buyer_discount_%,employee_id,employee_fio,employee_phone,employee_experience,employee_hire_date,position_name,position_salary_min,position_salary_max,item_id,product_id,product_name,product_price,product_stock,product_min_stock,quantity_ordered,price_at_order,line_total,category_name,category_description,supplier_name,supplier_address,supplier_phone,supplier_email,supplier_rating
1000,ORD202482786,2024-10-17 04:45:00,В обработке,Инструменты,213,Кузнецов Евгений Владимирович,+79821985360,'Ростов-на-Дону,ул. Ленина,д. 20,998,Семёнова Галина Михайловна,+79056786686,3 года,2000-07-27,Менеджер по складу,38000.00,65000.00,2625,172,Велоперчатки Xiaomi,1832.23,140,10,3,22542.63,67627.89,Напольные покрытия,'Ламинат,ИП Петров С.Н.,'Омск,ул. Маркса,д. 21',+73812890123
1000,ORD202482786,2024-10-17 04:45:00,В обработке,Инструменты,213,Кузнецов Евгений Владимирович,+79821985360,'Ростов-на-Дону,ул. Ленина,д. 20,998,Семёнова Галина Михайловна,+79056786686,3 года,2000-07-27,Менеджер по складу,38000.00,65000.00,2626,686,Рюкзак городской DeWalt,2444.73,107,10,4,29223.50,116894.0,Зоотовары,'Корм,"ЗАО ""Партнер Групп""",'Пермь,ул. Комсомольский проспект,д. 45',+73422234567
1000,ORD202482786,2024-10-17 04:45:00,В обработке,Инструменты,213,Кузнецов Евгений Владимирович,+79821985360,'Ростов-на-Дону,ул. Ленина,д. 20,998,Семёнова Галина Михайловна,+79056786686,3 года,2000-07-27,Менеджер по складу,38000.00,65000.00,2627,117,Карта памяти Beko 128GB,1758.86,177,10,1,77417.05,77417.05,Одежда и обувь,Текстильные изделия и обувь,"ЗАО ""Партнер Групп""",'Пермь,ул. Комсомольский проспект,д. 45',+73422234567
1001,ORD202449823,2025-11-02 06:36:00,В обработке,Продукты питания,841,"ООО ""ДельтаКом64""",+79969544273,'Челябинск,ул. Молодёжная,д. 100,277,Зайцев Сергей Алексеевич,+79865534607,11 лет,2017-01-17,Менеджер по складу,38000.00,65000.00,2628,323,Фотовспышка Wilson,10551.43,101,10,4,23001.87,92007.48,Мебель,Офисная и домашняя мебель,ИП Иванов А.С.,'Казань,ул. Баумана,д. 44',+78432567890
1001,ORD202449823,2025-11-02 06:36:00,В обработке,Продукты питания,841,"ООО ""ДельтаКом64""",+79969544273,'Челябинск,ул. Молодёжная,д. 100,277,Зайцев Сергей Алексеевич,+79865534607,11 лет,2017-01-17,Менеджер по складу,38000.00,65000.00,2629,388,Видеокарта Reebok RTX,37147.43,82,20,9,39421.98,354797.82,Продукты питания,Продовольственные товары,,,,,
1002,ORD202548765,2025-03-28 00:30:00,В обработке,Строительные материалы,197,Семёнова Юлия Александровна,+79391365247,'Челябинск,ул. Советская,д. 1,978,Виноградов Виктор Иванович,+79192663450,9 лет,2009-01-08,Оператор 1С,35000.00,55000.00,2630,584,Корм для собак TP-Link 5кг,1488.99,14,20,5,15765.16,78825.8,Посуда и кухня,'Кастрюли,"ЗАО ""ПродТорг""",'Челябинск,пр. Ленина,д. 55',+73512789012
1002,ORD202548765,2025-03-28 00:30:00,В обработке,Строительные материалы,197,Семёнова Юлия Александровна,+79391365247,'Челябинск,ул. Советская,д. 1,978,Виноградов Виктор Иванович,+79192663450,9 лет,2009-01-08,Оператор 1С,35000.00,55000.00,2631,374,Душевая лейка Electrolux,1665.85,156,20,13,36567.34,475375.42,Фото и видео,'Фотоаппараты,ИП Петров С.Н.,'Омск,ул. Маркса,д. 21',+73812890123
1002,ORD202548765,2025-03-28 00:30:00,В обработке,Строительные материалы,197,Семёнова Юлия Александровна,+79391365247,'Челябинск,ул. Советская,д. 1,978,Виноградов Виктор Иванович,+79192663450,9 лет,2009-01-08,Оператор 1С,35000.00,55000.00,2632,6,Письменный стол Монако,18000.00,20,5,18,19272.97,346913.46,Мебель,Офисная и домашняя мебель,ИП Иванов А.С.,'Казань,ул. Баумана,д. 44',+78432567890
1003,ORD202560436,2024-08-23 19:43:00,В обработке,Компьютерная периферия,238,Попова Людмила Сергеевна,+79206553084,'Ростов-на-Дону,ул. Садовая,д. 119,644,Зайцев Андрей Сергеевич,+79329357022,4 года,2000-11-16,Начальник отдела логистики,55000.00,90000.00,2633,285,Кофемашина Wilson,49985.57,18,20,10,12753.42,127534.2,Автотовары,Товары для автомобилей,"Компания ""Альфа-Дистрибуция""",'Уфа,ул. Ленина,д. 11',+73472012345
1003,ORD202560436,2024-08-23 19:43:00,В обработке,Компьютерная периферия,238,Попова Людмила Сергеевна,+79206553084,'Ростов-на-Дону,ул. Садовая,д. 119,644,Зайцев Андрей Сергеевич,+79329357022,4 года,2000-11-16,Начальник отдела логистики,55000.00,90000.00,2634,642,Чемодан Lenovo L,13860.25,13,15,8,43238.77,345910.16,Зоотовары,'Корм,"ООО ""МегаПоставка""",'Ростов-на-Дону,ул. Большая Садовая,д. 99',+78632901234
1003,ORD202560436,2024-08-23 19:43:00,В обработке,Компьютерная периферия,238,Попова Людмила Сергеевна,+79206553084,'Ростов-на-Дону,ул. Садовая,д. 119,644,Зайцев Андрей Сергеевич,+79329357022,4 года,2000-11-16,Начальник отдела логистики,55000.00,90000.00,2635,1010,Краски акриловые Philips (12цв),1302.92,8,20,4,47296.12,189184.48,Безопасность,'Замки,,,,,
1004,ORD202596285,2025-03-18 20:53:00,В обработке,Электроника,5,Белова Екатерина Дмитриевна,+79165678901,'Екатеринбург,ул. 8 Марта,д. 7,967,Смирнова Наталья Алексеевна,+79892877649,15 лет,2022-12-04,Кладовщик,28000.00,40000.00,2636,1002,Тостер Gorenje,3301.30,152,20,13,76486.53,994324.89,Автотовары,Товары для автомобилей,"ООО ""НовыйПоставщик""",'Москва,ул. Новая,д. 1',+79991234567
1004,ORD202596285,2025-03-18 20:53:00,В обработке,Электроника,5,Белова Екатерина Дмитриевна,+79165678901,'Екатеринбург,ул. 8 Марта,д. 7,967,Смирнова Наталья Алексеевна,+79892877649,15 лет,2022-12-04,Кладовщик,28000.00,40000.00,2637,491,Полотенце Puma 70x140,1122.61,24,10,11,48622.61,534848.71,Компьютерная периферия,'Клавиатуры,,,,,
1005,ORD202454132,2025-08-04 09:54:00,В обработке,Игрушки,291,Воробьева Елена Павловна,+79393945353,'Омск,ул. Ленина,д. 24,999,Зайцева Анна Павловна,+79457499536,менее года,2015-12-18,Директор склада,60000.00,100000.00,2638,523,Грунтовка Sony 5л,2668.31,4,20,12,48770.38,585244.56,Комплектующие ПК,'Процессоры,"ООО ""БизнесЛайн""",'Волгоград,пр. Ленина,д. 66',+78442123456
1005,ORD202454132,2025-08-04 09:54:00,В обработке,Игрушки,291,Воробьева Елена Павловна,+79393945353,'Омск,ул. Ленина,д. 24,999,Зайцева Анна Павловна,+79457499536,менее года,2015-12-18,Директор склада,60000.00,100000.00,2639,496,"Монитор ASUS 24""",27108.45,156,15,11,3899.66,42896.26,Электроника,Электронные устройства и комплектующие,"ООО ""БизнесЛайн""",'Волгоград,пр. Ленина,д. 66',+78442123456
1005,ORD202454132,2025-08-04 09:54:00,В обработке,Игрушки,291,Воробьева Елена Павловна,+79393945353,'Омск,ул. Ленина,д. 24,999,Зайцева Анна Павловна,+79457499536,менее года,2015-12-18,Директор склада,60000.00,100000.00,2640,698,Процессор Intel Xiaomi,24651.02,33,30,19,44233.11,840429.09,Продукты питания,Продовольственные товары,"ООО ""БизнесЛайн""",'Волгоград,пр. Ленина,д. 66',+78442123456
1006,ORD202495143,2025-06-28 22:37:00,Подтвержден,Канцелярские товары,359,Новиков Артём Андреевич,+79374422567,'Самара,ул. Молодёжная,д. 9,985,Федорова Валентина Михайловна,+79266168186,7 лет,2004-03-23,Начальник отдела логистики,55000.00,90000.00,2641,67,Паркетная доска Acer,3974.34,33,15,12,80256.19,963074.28,Телефония,'Телефоны,ИП Петров С.Н.,'Омск,ул. Маркса,д. 21',+73812890123
1006,ORD202495143,2025-06-28 22:37:00,Подтвержден,Канцелярские товары,359,Новиков Артём Андреевич,+79374422567,'Самара,ул. Молодёжная,д. 9,985,Федорова Валентина Михайловна,+79266168186,7 лет,2004-03-23,Начальник отдела логистики,55000.00,90000.00,2642,363,Свитч Xiaomi,5021.39,145,15,12,63083.38,757000.56,Бытовая техника,Техника для дома и кухни,"ЗАО ""Партнер Групп""",'Пермь,ул. Комсомольский проспект,д. 45',+73422234567
1006,ORD202495143,2025-06-28 22:37:00,Подтвержден,Канцелярские товары,359,Новиков Артём Андреевич,+79374422567,'Самара,ул. Молодёжная,д. 9,985,Федорова Валентина Михайловна,+79266168186,7 лет,2004-03-23,Начальник отдела логистики,55000.00,90000.00,2643,299,Клавиатура механическая Adidas,3349.97,110,3,13,67229.97,873989.61,Электроника,Электронные устройства и комплектующие,"ООО ""МегаПоставка""",'Ростов-на-Дону,ул. Большая Садовая,д. 99',+78632901234
